1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
 402, 9746, 2997, 9799, 5043, 6914, 1316, 4734, 11070, 1189, 9152, 252, 280, 4880, 2712, 12048, 10920, 10372, 5198, 14615, 11323, 106, 10766, 545, 8086, 10108, 429, 6007, 3823, 1802, 5762, 14382, 1048, 11273, 467, 265, 10879, 7311, 9129, 9156, 1154, 47, 4331, 10169, 500, 8540, 14134, 10030, 11430, 6346, 8955, 5510, 3147, 11264, 14084, 4284, 6677, 671, 10718, 162, 12469, 874, 14022, 6522, 790, 245, 2178, 10461, 484, 1655, 4561, 2628, 11172, 3884, 9609, 13558, 3738, 1111, 8442, 13323, 310, 653, 3805, 2925, 41, 13403, 9059, 5647, 6930, 6636, 10567, 4464, 6144, 9391, 14611, 6353, 2311, 109, 413, 10681, 4826, 460, 8280, 10985, 6130
 403, 9770, 2998, 9800, 5044, 6934, 1317, 4757, 11071, 1213, 9153, 253, 281, 4904, 2713, 12049, 10921, 10373, 5199, 14639, 11324, 107, 11316, 546, 8107, 10109, 430, 6532, 3824, 1803, 5763, 14956, 1049, 11294, 468, 266, 11453, 7312, 9130, 9157, 1155, 48, 4332, 10170, 501, 8541, 14135, 10553, 11431, 6368, 8956, 5511, 3148, 11265, 14107, 4285, 6699, 694, 10742, 163, 12470, 898, 14023, 6523, 791, 246, 2179, 10462, 485, 1656, 4582, 2629, 11173, 3907, 9610, 13559, 3759, 1112, 8465, 13347, 835, 654, 3806, 2947, 42, 13404, 9060, 5670, 6931, 6637, 10588, 4465, 6145, 9392, 14612, 6354, 2312, 637, 437, 11257, 4827, 959, 8281, 10986, 6151
 404, 9771, 2999, 9801, 5045, 6935, 1318, 4758, 11569, 1214, 9177, 276, 282, 4905, 2735, 12050, 11444, 10374, 5746, 14640, 11325, 108, 11317, 547, 8108, 10110, 431, 6533, 3825, 1824, 5764, 14957, 1050, 11295, 469, 267, 11454, 7313, 9131, 9158, 1178, 49, 4333, 10194, 502, 8542, 14136, 10554, 11432, 6369, 8979, 6034, 3170, 11287, 14108, 4286, 6700, 695, 10743, 164, 12492, 899, 14024, 6542, 792, 271, 2180, 10463, 507, 1657, 4583, 2630, 11174, 3908, 9632, 13560, 3760, 1113, 8466, 13348, 836, 655, 3807, 2948, 43, 13427, 9061, 5671, 6932, 6638, 10589, 4466, 6167, 9414, 14634, 6374, 2313, 638, 438, 11258, 4851, 983, 8282, 10987, 6152
 426, 10319, 3000, 9823, 5067, 6936, 1319, 4759, 11593, 1838, 9701, 277, 283, 4906, 2736, 12072, 11445, 10375, 5747, 15212, 11326, 128, 11318, 566, 8109, 10134, 432, 6555, 3826, 1825, 5765, 14980, 1073, 11296, 470, 268, 11478, 7314, 9132, 9159, 1179, 50, 4356, 10670, 503, 8543, 14160, 10555, 11455, 6370, 8980, 6035, 3171, 11288, 14680, 4287, 6701, 1268, 10767, 186, 12493, 900, 14599, 6543, 793, 820, 2181, 10486, 508, 1658, 4584, 2651, 11697, 3909, 9633, 13582, 3761, 1114, 8467, 13870, 859, 656, 3808, 2949, 63, 13428, 9062, 6146, 6933, 7185, 10590, 4489, 6168, 9415, 14635, 6375, 2314, 660, 462, 11259, 4852, 984, 8283, 10988, 6153
 427, 10320, 3022, 9824, 5068, 6937, 1341, 4783, 11594, 11862, 9726, 278, 284, 4929, 2737, 12073, 11446, 10901, 5748, 15213, 11346, 129, 11319, 567, 8110, 10682, 433, 6556, 3848, 1826, 5766, 14981, 1074, 11297, 471, 269, 11479, 7337, 9154, 9160, 1180, 51, 4357, 10694, 504, 8564, 14161, 10576, 11456, 6371, 8981, 6057, 3172, 11289, 14681, 4309, 6702, 1269, 10768, 187, 12494, 923, 14600, 6544, 794, 821, 2182, 10487, 509, 1677, 4585, 2652, 11720, 4458, 9634, 13583, 3762, 1136, 8490, 13871, 860, 678, 4380, 2950, 64, 13977, 9084, 6147, 6955, 7186, 10591, 4490, 6169, 9416, 14659, 6376, 2315, 661, 935, 11260, 5402, 985, 8306, 11011, 6154
 428, 10321, 3023, 9825, 5069, 6938, 1342, 4784, 11595, 12437, 9727, 301, 304, 4930, 2738, 12074, 11468, 10902, 5771, 15214, 11347, 130, 11339, 568, 8111, 10683, 454, 6557, 3849, 1827, 5787, 14982, 1075, 11824, 472, 270, 11480, 7338, 9630, 9179, 1181, 52, 4358, 10695, 523, 8565, 14186, 10577, 11457, 6393, 9004, 6058, 3173, 11290, 14682, 4310, 6724, 1270, 10792, 188, 13067, 924, 14620, 6545, 795, 822, 2183, 10488, 510, 1678, 4608, 2653, 11721, 4481, 9635, 13584, 3763, 1137, 8491, 13872, 861, 679, 4381, 2972, 65, 14001, 9085, 6170, 6956, 7187, 10592, 4491, 6192, 9417, 14660, 6377, 2316, 662, 936, 11261, 5426, 1009, 8307, 11012, 6155
 976, 10344, 3024, 9848, 5070, 6959, 1343, 4809, 11596, 12438, 9751, 302, 305, 5504, 2759, 12647, 11469, 10922, 5772, 15215, 11348, 131, 11340, 569, 8112, 10684, 455, 6558, 3850, 1828, 5788, 15006, 1099, 11847, 473, 288, 11481, 7936, 9631, 9180, 1203, 53, 4931, 10719, 524, 8566, 14211, 10578, 11978, 6394, 9528, 6059, 3196, 11312, 14683, 4311, 6725, 1271, 10793, 189, 13068, 925, 14621, 6546, 815, 823, 2201, 10511, 531, 1679, 4609, 2654, 11722, 4482, 9658, 13585, 3764, 1138, 8492, 13895, 862, 680, 4382, 3423, 66, 14002, 9086, 6171, 6957, 7188, 10614, 5065, 6193, 9418, 15235, 6378, 2336, 663, 937, 11281, 5427, 1010, 8331, 11013, 6156
 977, 10345, 3047, 9849, 5641, 6960, 1344, 5333, 11618, 12439, 9752, 303, 306, 5505, 2760, 12648, 11470, 10923, 5773, 15237, 11349, 132, 11341, 570, 8134, 10685, 456, 6559, 3874, 1850, 5789, 15581, 1624, 11848, 489, 289, 11502, 7937, 9653, 9181, 1204, 70, 4932, 10720, 525, 8567, 14710, 10579, 11979, 6395, 9529, 6060, 3197, 11313, 14684, 4312, 6749, 1294, 11368, 212, 13069, 926, 14622, 6547, 816, 845, 2202, 10512, 532, 1680, 5130, 2677, 11723, 4483, 9659, 13608, 3765, 1139, 8493, 13896, 863, 681, 4383, 3447, 67, 14003, 9087, 6172, 6958, 7189, 10615, 5066, 6194, 9440, 15236, 6399, 2337, 684, 960, 11282, 5428, 1034, 8332, 11037, 6176
 978, 10346, 3048, 9850, 5642, 6961, 1345, 5357, 11619, 12462, 9753, 327, 307, 5529, 2761, 12649, 11471, 10924, 5774, 15238, 11350, 133, 11342, 571, 8135, 10706, 457, 6579, 3875, 1851, 5790, 15605, 1648, 11849, 490, 290, 11503, 7938, 9654, 9182, 1205, 71, 4933, 10744, 526, 8568, 14734, 10580, 12002, 6396, 9553, 6061, 3198, 11314, 14706, 4313, 6750, 1295, 11393, 213, 13092, 948, 14623, 6548, 817, 846, 2203, 10513, 533, 1681, 5131, 3201, 11745, 4484, 9684, 13609, 3766, 1161, 8514, 13897, 884, 1252, 4404, 3448, 68, 14026, 9109, 6195, 6980, 7210, 10616, 5089, 6217, 9441, 15260, 6400, 2338, 685, 961, 11283, 5452, 1035, 8356, 11511, 6177
 979, 10369, 3049, 9875, 5643, 6962, 1367, 5358, 11620, 12463, 9775, 801, 308, 5530, 2762, 12650, 11492, 10925, 5796, 15239, 11373, 134, 11343, 592, 8683, 10707, 458, 6580, 3900, 1852, 5791, 15606, 1649, 11871, 491, 291, 11504, 7962, 9655, 9183, 1206, 72, 4956, 10745, 527, 8589, 14735, 10581, 12003, 6418, 9554, 6082, 3746, 11315, 14707, 4334, 7301, 1296, 11418, 214, 13093, 949, 14624, 6567, 818, 847, 2204, 10514, 534, 1682, 5135, 3202, 11746, 4506, 10207, 14158, 3767, 1162, 8515, 13898, 885, 1253, 4405, 3471, 89, 14027, 9110, 6196, 6981, 7211, 10617, 5090, 6218, 9442, 15285, 6401, 2339, 686, 962, 11284, 5477, 1036, 8804, 11512, 6178
 1001, 10370, 3072, 10397, 5644, 7507, 1368, 5359, 11621, 12464, 9776, 802, 309, 5531, 2763, 12672, 11493, 10926, 5797, 15240, 11374, 152, 11344, 593, 8684, 10708, 459, 6581, 4395, 1876, 5812, , 1650, 11872, 492, 292, 12128, 7963, 9656, 9184, 1228, 73, 4957, 10746, 528, 8590, 14736, 10601, 12004, 6419, 9555, 6083, 3770, 11887, 14708, 4335, 7325, 1320, , 737, 13094, 950, 14625, 6568, 819, 848, 2205, 10537, 535, 1683, 5136, 3203, 11747, 4507, 10208, 14159, 3784, 1163, 8516, 13920, 886, 1254, 4406, 3472, 90, 14028, 9111, 6197, 6982, 7212, 11165, 5091, 6219, 9443, , 6402, 2340, 687, 986, 11285, 6052, 1059, 8805, 11513, 6179
 1002, 10371, 3073, 10398, 5666, 7511, 1369, 5382, 11643, 12486, 9777, 826, 329, 5554, 2764, 12673, 11494, 10927, 5798, 15263, 11375, 153, 11363, 594, 8685, 10709, 479, 6582, 4396, 1901, 5813,, 1674, 11873, 493, 293, 12129, 8562, 9657, 9185, 1229, 74, 4958, 10769, 529, 8591, 14758, 10602, 12005, 6420, 9578, 6084, 3771, 11888, 14709, 4336, 7326, 1894,, 761, 13117, 951, 14646, 6569, 840, 849, 2206, 10538, 557, 1684, 5155, 3204, 11748, 4508, 10209, 14182, 3785, 1187, 8517, 13921, 887, 1255, 4407, 3473, 91, 14029, 9660, 6198, 6983, 7213, 11166, 5114, 6242, 10015,, 6403, 2361, 688, 987, 11286, 6053, 1060, 8829, 11535, 6180
 1003, 10395, 3097, 10399, 5667, 7512, 1892, 5383, 11644, 12487, 9778, 827, 330, 5555, 2784, 12674, 11495, 10946, 5799, 15264, 11900, 154, 11364, 595, 8686, 10710, 480, 6583, 4397, 2351, 5814,, 1675, 11874, 494, 294, , 8563, 9677, 9204, 1230, 75, 4982, 10770, 548, 8592, 14759, 10603, 12006, 6421, 9579, 6085, 3772, 11889, 14732, 4337, 7349, 1895,, 762, 13118, 973, 14647, 6570, 841, 870, 2207, 10539, 558, 1703, 5156, 3205, 11749, 4509, 10231, 14183, 3786, 1188, 8518, 13922, 910, 1256, 4408, 3474, 92, 14052, 9661, 6199, 7555, 7214, 11189, 5115, 6243, 10016,, 6423, 2362, 689, 988, 11305, , 1061, 8830, 11536, 6181
 1004, 10396, 3098, 10421, 5668, 7513, 1893, 5384, 11645, 12488, 9802, 828, 331, , 2785, 12675, 11496, 10947, 5822, , 11923, 155, 11365, 618, 8707, 10711, 481, 6604, 4398, 2376, 5815,, 1699, 11893, 495, 295,, 8588, 9678, 9205, 1231, 76, 4983, 10771, 549, 8614, 14760, 10604, 12027, 6444, 9580, 6086, 3795, 11890, 14733, 4338, 7350, 1896,, 763, 13119, 974, 14648, 6571, 842, 871, 2208, 10562, 559, 1704, 5157, 3206, 11770, 4510, 10232, 14184, 3787, 1736, 9064, 13923, 911, 1277, 4428, 3496, 114, 14651, 9662, 6220, 7556, 7215, 11190, 5116, 6718, 10017,, 6424, 2363, 709, 1011, 11306,, 1085, 8831, 11537, 6201
 1026, 10944, 3598, 10422, 5669, 7514, 1916, 5407, 11646, 12489, 9803, 850, 332,, 2786, 12698, 11497, 10948, 5823,, 11924, 156, 11366, 619, 8708, 10732, 482, 6605, 4399, 2377, 5816,, 1700, 11894, 496, 296,, , 9679, 9206, 1753, 77, 5532, 10794, 550, 8615, 14761, 10605, 12028, 6445, 9581, 6107, 3796, 11891, 15307, 4339, 7374, 1921,, 785, 13693, 975, 14649, 6592, 843, 872, 2226, 10563, 560, 1705, 5158, 3226, 11771, 4532, 10233, 14185, 3788, 1737, 9065, 13945, 912, 1278, 4429, 3497, 115, 14652, 9685, 6221, 7557, 7234, 11191, 5690, 6719, 10039,, 6425, 2364, 710, 1012, 11307,, 1086, 8832, 11538, 6202
 1027, 10945, 3599, 10423, 5692, 7515, 1917, 5408, 11647, 13037, 10326, 851, 333,, 2787, 12699, 11517, 10949, 5848,, 11925, 157, 11367, 1115, 8709, 10733, 483, 6606, 4400, 2378, 5837,, 1724, 11895, 497, 313,,, 9680, 9207, 1754, 78, 5556, 10795, 551, 8616, 14784, 10606, 12029, 6446, 9604, 6108, , 11912, 15308, 4359, 7375, ,, 786, 13694, 1499, 14650, 6593, 844, 873, 2227, 11062, 561, 1706, 5159, 3227, 11772, 4533, 10234, 14207, 3789, 1738, 9066, 13946, 1460, 1279, 4430, 3498, 116, 14653, 9686, 6222, 7580, 7235, 11192, 5691, 6743, 10040,, 6426, 2862, 711, 1013, 11308,, 1584, 8854, 11539, 6203
 1028, 10970, 3600, 10424, 5693, 7531, 1918, 5409, 11668, 13038, 10327, 852, 829,, 2788, 12700, 11518, 10950, 6372,, 11926, 158, 11388, 1116, 8710, 10734, 505, 6607, 4401, 2400, 5838,, 2249, 11896, 1089, 314,,, 9681, 9208, 1755, 93, 5557, 10796, 552, 8639, 14785, 10607, 12030, 6471, 9605, 6109,, 11913, 15309, 4360, 7950,,, 787, 13717, 1523, 14672, 6594, 1366, 895, 2228, 11063, 582, 1707, 5160, 3228, 11773, 4534, 10235, 14208, 3790, 1739, 9067, 13947, 1461, 1280, 4431, 3499, 117, , 9687, 6223, 7581, 7236, 11213, 5715, 6744, 10041,, 6427, 2863, 712, 1037, 11309,, 1585, 8855, 11540, 6204
 1029, , 3621, 10425, 5694, 7532, 1919, 5984, 11669, 13039, 10351, 853, 830,, 2789, 13324, 11519, 10951, 6373,, 11945, 159, 11389, 1117, 8711, 10735, 506, 6608, 4421, 2401, 5839,, 2274, 11897, 1090, 315,,, 9682, 9209, 1778, 94, 5581, 11320, 553, 8640, 14786, 10625, 12031, 6944, 9606, 6110,, 11914, 15310, 4361, 7975,,, 788, 13718, 1524, 14673, 7094, 1370, 896, 2251, 11086, 583, 1708, 5161, 3229, 11774, 5106, 10257, 14209, 3791, 1761, 9089, 13948, 1485, 1281, 4432, 3500, 591,, 9709, 6224, 7582, 7237, 11214, 5716, 6745, 10042,, 6448, 2864, 713, 1038, 11310,, 1608, 8856, 11541, 6205
 1051,, 3622, 10426, 5695, 7533, 1920, 6008, 11670, 13040, 10352, 875, 831,, 2809, 13949, 11520, 10971, 6397,, 11946, 178, 11390, 1118, 8712, 10736, 981, 6629, 4422, 2402, 5840,, 2275, 11898, 1091, 316,,, 9683, 9230, 1779, 95, 5582, 11345, 575, 9163, 14810, 10626, 12032, 6968, 9629, 6111,, 11915, 15331, 4384, 8575,,, 13885, 13719, 1525, 14674, 7095, 1390, 897, 2252, 11087, 584, 1709, 5162, 3230, 11795, 5107, 10258, 14210, 3809, 1762, 9090, 13971, 1486, 1302, 4433, 3520, 612,, 9710, 6225, 7605, 7238, 11215, , 6746, 10043,, 6449, 2886, 714, 1062, 11311,, 1609, 8857, 11542, 6206
 1052,, 3623, 10446, 5717, 7534, 1941, 6009, 11671, 13061, 10353, 876, 854,, 2810, , 11521, 10972, 6398,, 11947, 179, 11391, 1119, 8713, 10758, 982, 6630, 4423, 2403, 5841,, 2299, 11899, 1092, 317,,, 9702, 9231, 1780, 96, 6182, 11369, 576, 9164, 14811, 10627, 12052, 6969, 10153, 6131,, 11916, 15332, 4385, ,,, 13886, 13743, 1548, 15222, 7096, 1391, 1446, 2676, 11088, 585, 1710, 5181, 3231, 11796, 5108, 10259, 14232, 3810, 1763, 9091, 13972, 1487, 1303, 4455, 3521, 613,, 9711, 6244, 7606, 7239, 11216,, 6767, 10065,, 6450, 2887, 715, 1063, 11329,, 1610, 8858, 11560, 6226
 1053,, 3624, 10447, 5718, 7535, 1942, 6032, 11672, 13062, 10376, 877, 855,, 2811,, 11522, 10973, 6422,, 11948, 180, 11392, 1120, 8714, 10759, 1005, 6631, 4424, 2424, 5865,, 2300, 11919, 1093, 318,,, 9703, 9232, 1781, 97, 6207, 11370, 577, 9165, 14836, 10628, 12053, 6970, 10154, 6132,, 11939, 15333, 4884,,,, 13911, 13744, 1549, 15223, 7118, 1392, 1447, 2701, 11089, 586, 1728, 5182, 3251, 11797, 5109, 10260, 14233, 3811, 1764, 9092, 13973, 1510, 1304, 4456, 3522, 614,, 9712, 6245, 7607, 7259, 11217,, 6768, 10066,, 6472, 2888, 734, 1087, 11330,, 1633, 8879, 11561, 6227
 1601,, 3625, 10448, 5719, 7536, 1943, 6033, 11694, 13063, 10377, 878, 856,, 2812,, 11543, 10974, 6447,, 11949, 181, 11414, 1121, 8732, 10760, 1006, 6632, 4425, 2425, 6315,, 2324, 11920, 1094, 319,,, 9704, 9233, 1804, 98, , 11371, 578, 9166, 15335, 10629, 12054, 6971, 10178, 6133,, 12539, 15334, 4908,,,, 14485, 14343, 1550, 15224, 7119, 1393, 1448, 2702, 11111, 607, 1729, 5183, 3252, 11798, 5132, 10283, 14234, 3812, 1786, 9093, 13997, 1511, 1305, 4457, 3523, 615,, 9734, 6246, 7608, 7260, 11218,, 6769, 10067,, 6473, 2889, 735, 1088, 11331,, 1634, 8880, 11562, 6228
 1602,, 3646, 10449, 6266, 7537, 1944, , 11695, 13064, 10378, 901, 857,, 2813,, 11544, 10975, ,, 11950, 182, 11415, 1122, 8733, 10784, 1007, 6633, 4426, 2426, 6316,, 2325, 11921, 1095, 320,,, 9705, 9234, 1805, 99,, 11394, 601, 9167, 15336, 10630, 12055, 6972, 10179, 6134,, , 15357, 4909,,,, 14486, 14344, 1551, 15225, 7120, 1394, 1449, 2703, 11112, 608, 1730, 5184, 3253, 11799, 5133, 10284, 14235, 3813, 1787, 9114, 14495, 1512, 1306, 4981, 3524, 616,, 9735, 6247, 7631, 7261, 11238,, 6770, 10091,, 6474, 2890, 736, 1561, 11355,, 1635, 8881, 11563, 6229
 1626,, 3647, 10450, 6267, 7538, 1945,, 11696, 13065, 10400, 902, 858,, 2814,, 11545, 10997,,, 11951, 183, 11416, 1140, 8734, 11332, 1008, 6654, 4446, 2427, 6338,, , 11922, 1096, 321,,, 9706, 9256, 1806, 100,, 11395, 602, 9168, 15359, 10631, 12056, 6993, 10180, 6135,,, 15358, 4910,,,, 14487, 14369, 1573, 15247, 7121, 1395, 1470, 2704, 11113, 609, 1731, 5185, 3254, 12322, 5134, 10285, 14783, 3814, 1788, 9115, 14496, 1535, 1307, 5004, 3525, 617,, 9736, 6248, 8180, 7262, 11239,, 6771, 10641,, 6499, 2910, 738, 1586, 11356,, 1659, 8882, 11564, 6230
